politician_id,name_pinyin,name_fanti,c_personid,major,birth_year,death_year,age_death,choronym,hometown_code,office_startyear,age_office,exam_rank,military_CBDB,fiscal_CBDB,hometown_county_pinyin,hometown_county_name,hometown_admintype,hometown_admintype_startyear,hometown_admintype_endyear,hometown_x,hometown_y,hometown_prefecture_id,hometown_prefecture_name,hometown_province_id,hometown_province_name,kin_node,kin_dis,kin_cen_n,kin_cen,kinproximity,kincount,c_entry_code,c_entry_desc_chn,c_entry_code2,c_entry_desc_chn2,c_entry_code3,c_entry_desc3_chn,choronym_dummy,kinproximity_st,entry_exam,entry_priv,year_index,year_earliest,year_latest,year_entry_est,start_year,end_year,northernsong,southernsong,cohort,period1,period2,period3,period4,period5,period6,period7,period8,period9,period10,period11,period12,period13,period14,period15,period16,reign1,reign2,reign3,reign4,reign5,reign6,reign7,reign8,reign9,reign10,reign11,reign12,reign13,reign14,reign15,reign16,reign17,cohort1,cohort2,cohort3,cohort4,cohort5,cohort6,cohort7,cohort8,cohort9,cohort10,cohort11,cohort12,cohort13,cohort14,cohort15,cohort16,kaifeng_x,kaifeng_y,linan_x,linan_y,dist_kaifeng,dist_linan,dist_capital,southernsong_distcapital,networkid
210,Lv Jujian,吕居简,1300,1,,,72,31,11372,,,,,1,,,,,,,,,,,,70,.7159329064661617,12,1,,68,,,,,,,1,,0,0,1058,,,1058,1058,1058,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,44
219,Lv Shu,吕璹,20649,1,,,,0,100228,1034,,,,,Jinjiang,晋江,Xian,985,1279,118.589905,24.909641,13902,泉州,13867,福建路,38,.1765285234137406,2,1,2.392223825445399,36,165,科举: 正奏名进士,,,,,0,.066450663,1,0,1054,1034,,1034,1054,1074,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1169.501966773627,610.90072543112,1169.502,0,45
220,Lv Zhi,吕祉,1296,1,,,46,0,100577,1121,30,0,,1,Shaowu,邵武,Xian,985,1279,117.483398,27.337692,13940,邵武军,13867,福建路,40,.232880985974694,4,1,6.243771869689226,38,36,科举: 进士(笼统),50,学校: 上舍及第,,,0,.16430978,1,0,1137,,,1121,1137,1137,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,879.0469274063514,415.2836225689761,415.28363,415.28363,46
221,Lv Duan,吕端,8102,1,935,1000,66,0,100409,,,0,,,Luoyang,洛阳,Xian,1072,1126,112.38263,34.665276,11372,河南府,11371,京西北路,219,.3274048040960197,58,1,5.76918298471719,191,118,恩荫(笼统),,,,,0,.030205147,0,1,994,,,994,981,1000,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,181.046095491508,881.5776011609809,181.0461,0,47
222,Lv Mengzheng,吕蒙正,8101,1,946,1011,66,31,100409,977,,1,,,Luoyang,洛阳,Xian,1072,1126,112.38263,34.665276,11372,河南府,11371,京西北路,65,.4262304444751611,12,1,9.134002632286865,60,165,科举: 正奏名进士,,,,,1,.15223338,1,0,1005,,,977,997,1011,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,181.046095491508,881.5776011609809,181.0461,0,48
223,Lv Hui,吕诲,7053,1,1014,1071,58,0,100409,,,,,,Luoyang,洛阳,Xian,1072,1126,112.38263,34.665276,11372,河南府,11371,京西北路,191,.5646354175347434,49,1,15.49012788763503,184,36,科举: 进士(笼统),,,,,0,.084185481,1,0,1071,,,1071,1052,1071,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,181.046095491508,881.5776011609809,181.0461,0,49
238,Zhou Hang,周沆,487,1,999,1067,69,10,11143,1024,,,,1,Yidu,益都,Xian,1074,1126,118.478098,36.69748,11142,青州,11141,京东东路,19,.4663540374527977,3,1,.0427027091500349,18,165,科举: 正奏名进士,,,,,1,.0023723727,1,0,1058,,,1024,1044,1067,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,428.5791242491915,733.5356075447366,428.57913,0,50
246,Zhou Wan,周绾,505,1,,,,10,12819,1106,,,,1,Suichang,遂昌,Xian,960,1279,119.263466,28.587894,12810,处州,12753,两浙东路,21,.3107240304147988,2,1,.0745503939688206,21,165,科举: 正奏名进士,,,,,1,.0035500186,1,0,1147,1106,1161,1106,1126,1146,1,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,830.6924879910495,203.2697281046735,830.6925,0,51
249,Zhou Ziqiang,周自强,16488,1,1120,1181,62,0,12801,,,0,,,Jiangshan,江山,Xian,960,1266,118.615936,28.735312,12799,衢州,12753,两浙东路,9,.2587320924354687,1,1,.0377585905371234,7,118,恩荫(笼统),,,,,0,.0053940844,0,1,1179,,,1179,1162,1181,0,1,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,783.7845882180892,225.0680362131533,225.06804,225.06804,52
252,Zhou Qi,周起,8033,1,970,1028,59,0,11184,998,,,,,Zouping,邹平,Xian,1074,1126,117.684446,37.041858,11181,淄州,11141,京东东路,138,.45396518652271,53,1,.3544065761961974,134,165,科举: 正奏名进士,,,,,0,.0026448253,1,0,1028,,,998,1018,1028,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,390.4821493782514,789.1308012792381,390.48215,0,53
253,Zhou Fucheng,周辅成,16405,1,,1031,,10,100456,1015,,,,,Yingdao,营道,Xian,999,1279,111.590881,25.531357,13042,道州,13015,荆湖南路,10,.8338541869388816,1,1,.0096496241167188,8,36,科举: 进士(笼统),,,,,1,.001206203,1,0,1031,1015,,1015,1035,1055,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1060.779738858434,992.8349553236388,1060.7798,0,54
259,Tang Jie,唐介,1593,1,1010,1069,60,93,100395,1030,21,0,,1,Jiangling,江陵,Xian,999,1279,112.190773,30.350445,13099,江陵府,13098,荆湖北路,268,.6208427214078862,78,1,.4601061014691368,262,36,科举: 进士(笼统),,,,,1,.0017561301,1,0,1069,,,1030,1050,1069,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,533.107139982729,768.1499241546559,533.10712,0,55
261,Tang Hui,唐辉,18659,1,,,,0,100158,1115,,,,,Kunshan,昆山,Xian,1113,1221,120.94823456,31.386108398,101089,平江府,12669,两浙西路,21,.2036907757506155,3,1,13.02045259240549,20,36,科举: 进士(笼统),,,,,0,.65102261,1,0,1145,1115,,1115,1135,1155,0,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,722.2946702677654,147.1224407793163,147.12244,147.12244,56
266,Shang Ruozhuo,商守拙,12027,1,,,,0,11182,,,,,,Zichuan,淄川,Xian,1074,1126,117.960956,36.635994,11181,淄州,11141,京东东路,51,.7760344226951984,8,1,.0790744694531895,51,,,,,,,0,.0015504798,0,0,1134,,,1134,1134,1134,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,385.005987475036,738.7969754982466,738.797,738.797,57
278,Xia Song,夏竦,703,1,985,1051,67,74,100658,1007,23,0,,1,Kaifeng,开封,Xian,1053,1119,114.34333,34.785477,11027,开封府,11026,京畿路,15,.2794820104103224,3,1,.0735168759711087,14,28,科举: 制举 (笼统),118,恩荫(笼统),248,科举制举: 贤良方正科,1,.0052512055,1,0,1044,,,1007,1027,1051,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1.451161560426355,744.4746598566646,1.4511615,0,58
288,Lou Ji,娄机,24860,1,1133,1211,79,0,12709,1166,,,,,Jiaxing,嘉兴,Xian,960,1275,120.753204,30.767469,101091,秀州,12669,两浙西路,7,.270709381190573,3,1,.0257332781329751,7,36,科举: 进士(笼统),,,,,0,.0036761826,1,0,1192,,,1166,1186,1202,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.35311,34.795773,120.17629,30.238457,747.4157178333797,80.66273152654591,80.662735,80.662735,59
290,Kong Zonghan,孔宗翰,15941,1,,,89,14,11236,,,,,,,,,,,,,,,,,79,.4576805183256849,18,1,,76,36,科举: 进士(笼统),118,恩荫(笼统),,,1,,1,0,1080,,1086,1080,1080,1086,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,60
293,Kong Daofu,孔道辅,15939,1,986,1039,54,14,100021,1012,,,,,Xianyuan,仙源,Xian,1074,1117,116.986059,35.597553,101059,兖州,11203,京东西路,20,.223338262580915,6,1,.1282796761952341,19,36,科举: 进士(笼统),,,,,1,.006751562,1,0,1039,,,1012,1032,1039,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,255.7373550670863,664.9352280801123,255.73735,0,61
296,Meng Yanbi,孟彦弼,3681,1,,,,21,100658,,,,1,,Kaifeng,开封,Xian,1053,1119,114.34333,34.785477,11027,开封府,11026,京畿路,181,.3616092371682346,49,1,57.42573788121808,152,,,,,,,1,.37780091,0,0,1112,,,1112,1112,1112,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,1.451161560426355,744.4746598566646,1.4511615,0,62
308,Sun Mian,孙冕,1537,1,,,,0,100217,985,,,,1,Xingan,新淦,Xian,992,1279,115.393806,27.759735,12997,临江军,12907,江南西路,20,.5426664556484248,2,1,.0554318889044225,18,165,科举: 正奏名进士,,,,,0,.0030795494,1,0,1015,,,985,1005,1025,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,786.3728237632037,540.8720019974637,786.3728,0,63
309,Sun Gu,孙固,1532,1,1016,1090,75,0,100494,,,,,1,Guancheng,管城,Xian,1053,1119,113.641312,34.758076,101009,郑州,11026,京畿路,119,.2405070652337288,44,1,1.01345797238173,109,36,科举: 进士(笼统),,,,,0,.0092977798,1,0,1075,,,1075,1071,1085,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,65.28863616665505,792.3597327920993,65.288635,0,64
310,Sun Shi,孙奭,21382,1,962,1033,72,13,11206,989,28,0,,,Xucheng,须城,Xian,1074,1126,116.282559,35.956072,101057,郓州,11203,京东西路,36,.3604262037824554,7,1,.0952736262697726,32,48,科举: 正奏名诸科(不含明经、明法),,,,,1,.0029773009,1,0,1021,,,989,1009,1031,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,217.5034316138162,730.7283842560438,217.50343,0,65
314,Sun Bian,孙抃,1541,1,996,1064,69,104,100494,1030,,3,,1,Guancheng,管城,Xian,1053,1119,113.641312,34.758076,101009,郑州,11026,京畿路,57,.3500370876516409,15,1,.3961019380949438,49,165,科举: 正奏名进士,,,,,1,.0080837132,1,0,1055,,,1030,1050,1064,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,65.28863616665505,792.3597327920993,65.288635,0,66
316,Sun Yong,孙永,1555,1,1020,1087,68,0,,1046,,,,1,,,,,,,,,,,,74,.5719447636561712,19,1,,69,165,科举: 正奏名进士,,,,,0,,1,0,1079,,,1046,1066,1087,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,67
317,Sun Mian,孙沔,8118,1,,,71,104,12770,1019,,,,,Fenghua,奉化,Xian,960,1279,121.406906,29.651657,101095,明州,12753,两浙东路,210,.6971027153123326,51,1,.5251358854584396,199,165,科举: 正奏名进士,,,,,1,.0026388739,1,0,1055,,,1019,1039,1059,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,875.61111076559,135.4433134347057,875.61108,0,68
323,Sun Jue,孙觉,1521,1,1028,1090,63,0,100637,1049,,,,1,Gaoyou,高邮,Xian,972,1160,119.437332,32.79071,12434,扬州,12433,淮南东路,319,.4752287231915546,57,1,.9253588940482587,305,165,科举: 正奏名进士,,,,,0,.0030339635,1,0,1087,,,1049,1069,1090,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,520.6276151839146,291.5620470196102,520.62762,0,69
327,Sun E,孙谔,1524,1,1051,1109,59,0,100577,1073,,,,1,Shaowu,邵武,Xian,985,1279,117.483398,27.337692,13940,邵武军,13867,福建路,12,.062638263512969,3,1,.1886913534253836,12,165,科举: 正奏名进士,,,,,0,.015724279,1,0,1109,,,1073,1093,1109,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,879.0469274063514,415.2836225689761,879.04694,0,70
333,Sun Changqing,孙长卿,1514,1,1004,1069,66,0,12435,,,,,1,Jiangdu,江都,Xian,972,1279,119.437187,32.39127,12434,扬州,12433,淮南东路,95,.4210671653109035,23,1,1.514308561454527,94,118,恩荫(笼统),,,,,0,.016109666,0,1,1063,,,1063,1050,1069,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,541.9512178031364,248.8431654571384,541.95123,0,71
346,Song Wo,宋偓,7066,1,926,989,64,53,100409,,,0,1,,Luoyang,洛阳,Xian,1072,1126,112.38263,34.665276,11372,河南府,11371,京西北路,218,.2904251912215759,45,1,16.75047093786998,195,77,军员转补,,,,,1,.085899852,0,0,985,,,985,970,989,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,181.046095491508,881.5776011609809,181.0461,0,72
347,Song Qiaonian,宋乔年,3790,1,1047,1113,67,53,11032,,,0,,,Yongqiu,雍邱,Xian,1053,1119,114.76066,34.49547,11027,开封府,11026,京畿路,35,.4026239462867813,8,1,2.142244796908926,35,118,恩荫(笼统),,,,,1,.061206993,0,1,1106,,,1106,1094,1113,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,50.05869045622224,694.4933218119696,50.058689,0,73
350,Song Xiang,宋庠,8119,1,997,1066,70,53,11032,1024,,,,,Yongqiu,雍邱,Xian,1053,1119,114.76066,34.49547,11027,开封府,11026,京畿路,53,.2103801079491904,17,1,.5222488025319763,51,165,科举: 正奏名进士,,,,,1,.010240173,1,0,1056,,,1024,1044,1066,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,50.05869045622224,694.4933218119696,50.058689,0,74
355,Song Shi,宋湜,8121,1,950,1000,51,53,11903,980,,,,,Chang'an,长安,Xian,1072,1126,108.906976,34.246423,11902,京兆府,11901,永兴路,35,.5279273288631033,11,1,.0616309670731425,31,36,科举: 进士(笼统),,,,,1,.0019880957,1,0,1000,,,980,1000,1000,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,503.681962381382,1150.417969121228,503.68198,0,75
359,Song Qi,宋祁,1558,1,998,1061,64,53,11032,1024,,,,1,Yongqiu,雍邱,Xian,1053,1119,114.76066,34.49547,11027,开封府,11026,京畿路,106,.4300368259131266,30,1,1.654184014070779,103,36,科举: 进士(笼统),,,,,1,.016060039,1,0,1057,,,1024,1044,1061,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,50.05869045622224,694.4933218119696,50.058689,0,76
366,Jia Dayou,家大酉,26428,1,1177,,,0,13305,1202,,,,,Meishan,眉山,Xian,1001,1058,103.831459,30.050497,13303,眉州,13284,益州路,56,.1250892572965969,5,1,1.009915016475134,47,36,科举: 进士(笼统),,,,,0,.021487553,1,0,1236,,,1202,1222,1242,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.35311,34.795773,120.17629,30.238457,1119.933201859606,1573.544763347981,1573.5448,1573.5448,77
367,Kou Zhun,寇准,898,1,961,1023,63,0,11975,980,,,,1,Xiagui,下邽,Xian,1072,1126,109.50959,34.729103,11972,华州,11901,永兴路,53,.4129867215837062,12,1,.1230431703152135,46,36,科举: 进士(笼统),,,,,0,.0026748516,1,0,1020,,,980,1000,1023,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,443.4489578458509,1118.582404064411,443.44894,0,78
369,Fu Bi,富弼,628,1,1004,1083,80,0,12690,1030,27,0,,1,Wu Xian,吴县,Xian,960,1112,120.618622,31.31271,12688,苏州,12669,两浙西路,74,.5227063100606236,26,1,.4423396887723356,68,28,科举: 制举 (笼统),,,,,0,.0065049953,1,0,1063,,,1030,1050,1073,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,700.9334013121254,126.4005308794412,700.93341,0,79
371,Fu Shaojing,富绍京,7228,1,1047,1083,37,0,100409,,,0,1,,Luoyang,洛阳,Xian,1072,1126,112.38263,34.665276,11372,河南府,11371,京西北路,27,.1867390004729925,4,1,13.05314013781026,27,118,恩荫(笼统),,,,,0,.48344964,0,1,1083,,,1083,1064,1083,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,181.046095491508,881.5776011609809,181.0461,0,80
372,Shang Zuojun,尚佐均,12138,1,,,,0,11725,,,0,,,Anyang,安阳,Xian,1073,1126,114.345497,36.098343,11724,相州,11703,河北西路,27,.8488724401575405,5,1,.0458906698040664,27,36,科举: 进士(笼统),,,,,0,.0016996544,1,0,1117,,,1117,1117,1117,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,144.5202813897599,847.0582897158612,144.52028,0,81
387,Cui Li,崔立,17730,1,969,1043,75,4,100670,1000,,,,,Yanling,鄢陵,Xian,1053,1119,114.195343,34.107433,11027,开封府,11026,京畿路,201,.2718610674622767,64,1,1.441885523032397,187,36,科举: 进士(笼统),,,,,1,.007710618,1,0,1028,,,1000,1020,1038,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,77.72200008916566,708.4661995805789,77.722,0,82
391,Ji Ying,嵇颖,7019,1,,,55,47,11214,1027,,,,,,,,,,,,,,,,20,.3131298511581059,4,1,,19,36,科举: 进士(笼统),,,,,1,,1,0,1050,,,1027,1047,1052,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,,,,,83
395,Xi Ping,席平,18256,1,,,,0,11206,,,,,,Xucheng,须城,Xian,1074,1126,116.282559,35.956072,101057,郓州,11203,京东西路,12,.2521245575570723,2,1,3.072727008315269,12,,,,,,,0,.25606057,0,0,1082,,,1082,1082,1082,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,217.5034316138162,730.7283842560438,217.50343,0,84
398,Chang Tong,常同,7001,1,1090,1149,60,8,12711,1118,,,,,Haiyan,海盐,Xian,960,1275,120.932022,30.517859,101091,秀州,12669,两浙西路,64,.3236836390570424,8,1,.2743367943912745,59,36,科举: 进士(笼统),,,,,1,.004649776,1,0,1149,,,1118,1138,1149,0,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,778.1225566160941,78.96743967250387,78.967438,78.967438,85
406,Mi Dechao,弭德超,8105,1,,,,0,100425,,,0,1,,Qingchi,清池,Xian,1073,1126,117.024101,38.209126,11596,沧州,11546,河北东路,1,.449777366920566,1,1,.0022201698739082,1,77,军员转补,,,,,0,.0022201699,0,0,983,978,983,978,978,983,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,447.9743848058256,930.4691880284674,447.9744,0,86
407,Zhang Jun(2),张俊,3134,1,,,69,0,12690,,,0,1,,Wu Xian,吴县,Xian,960,1112,120.618622,31.31271,12688,苏州,12669,两浙西路,25,.4255196980218266,5,1,6.051300693943631,19,77,军员转补,,,,,0,.31848952,0,0,1145,,,1145,1145,1145,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,700.9334013121254,126.4005308794412,126.40053,126.40053,87
416,Zhang Quhua,张去华,185,1,938,1006,69,4,100409,961,,1,,1,Luoyang,洛阳,Xian,1072,1126,112.38263,34.665276,11372,河南府,11371,京西北路,277,.2529576918128883,79,1,25.01543648500228,250,36,科举: 进士(笼统),,,,,1,.10006174,1,0,997,,,961,981,1006,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35311,34.795773,120.17629,30.238457,181.046095491508,881.5776011609809,181.0461,0,88
